Location Code	Real Property Asset Name	Installation Name	Owned or Leased	GSA Region	Street Address	City	State	Zip Code	Latitude	Longitude	Building Rentable Square Feet	Available Square Feet	Construction Date	Congressional District	Congressional District Representative Name	Building Status	Real Property Asset Type
GA1024	"SSA BUILDING, VILLA RICA, GA"	NA	L	04	908 S CARROLL RD	VILLA RICA	GA	30180	33.7151679	-84.9356284	"8,844.00"	0.00		1303	A. DREW FERGUSON IV	Active	BUILDING
GA1025	"SSA BUILDING, NEWNAN, GA"	NA	L	04	246 BULLSBORO DR	NEWNAN	GA	30263	33.3937700	-84.7671410	"7,500.00"	0.00		1303	A. DREW FERGUSON IV	Active	BUILDING
GA1026	ALBANY GA	NA	L	04	1522 W 3RD AVE	ALBANY	GA	31707	31.5906585	-84.1855090	"12,910.00"	0.00		1302	"SANFORD D. BISHOP, JR."	Active	BUILDING
GA1060	USGS - TIFTON GA	NA	L	04	1890 FLETCHER RD	TIFTON	GA	31794	31.4476000	-83.4873710	"6,000.00"	0.00		1308	AUSTIN SCOTT	Active	BUILDING
GA1066	12 SAM MCGHEE BLVD.	NA	L	04	12 SAMMY MCGHEE BLVD	JASPER	GA	30143	34.4652120	-84.4513605	"1,500.00"	0.00		1309	ANDREW S. CLYDE	Active	BUILDING
GA1068	10 GLENLAKE SOUTH	NA	L	04	10 GLENLAKE PKY NE	ATLANTA	GA	30328	33.9357637	-84.3608694	"25,916.00"	0.00		1306	RICHARD MCCORMICK	Active	BUILDING
GA1090	"SSA BUILDING, DECATUR, GA"	NA	L	04	3568 COVINGTON HWY	DECATUR	GA	30032	33.7650900	-84.2504310	"15,750.00"	0.00		1304	"HENRY C. ""HANK"" JOHNSON, JR."	Active	BUILDING
GA1097	"WILLIAMS BUILDING, ATLANTA, GA"	NA	L	04	2877 BRANDYWINE RD	ATLANTA	GA	30341	33.8724400	-84.2723010	"1,19,812.00"	0.00		1306	RICHARD MCCORMICK	Active	BUILDING
GA1101	HARDAWAY BUILDING	NA	L	04	945 BROADWAY	COLUMBUS	GA	31901	32.4643860	-84.9937050	0.00	0.00		1302	"SANFORD D. BISHOP, JR."	Active	BUILDING
GA1111	"ATLANTA, GA"	NA	L	04	3000 FLOWERS RD S	ATLANTA	GA	30341	33.8705980	-84.2661240	"1,51,066.00"	0.00	2017	1306	RICHARD MCCORMICK	Active	BUILDING
GA1116	"SSA BUILDING, ALPHARETTA, GA"	NA	L	04	OLD MILTON PKWY	ALPHARETTA	GA	30022	34.0588191	-84.2352261	"19,574.00"	0.00		1306	RICHARD MCCORMICK	Active	BUILDING
GA1120	CORPORATE SQUARE 11	NA	L	04	11 CORPORATE BLVD NE	ATLANTA	GA	30329	33.8341550	-84.3339690	"90,565.00"	0.00		1305	NIKEMA WILLIAMS	Active	BUILDING
GA1158	"RHODES BUILDING, ATLANTA, GA"	NA	L	04	3005 CHAMBLEE TUCKER RD	ATLANTA	GA	30341	33.8787490	-84.2672660	"1,13,607.00"	0.00	2020	1306	RICHARD MCCORMICK	Active	BUILDING
GA1175	NORCROSS WAREHOUSE	NA	L	04	5870 OAKBROOK PKWY	NORCROSS	GA	30093	33.9143200	-84.1983910	"47,874.00"	0.00	2017	1304	"HENRY C. ""HANK"" JOHNSON, JR."	Active	BUILDING
GA1197	MACON AIRPORT	NA	L	04	1000 TERMINAL DR	MACON	GA	31216	32.7027770	-83.6513470	911.00	0.00		1302	"SANFORD D. BISHOP, JR."	Active	BUILDING
GA1208	1900 CENTURY PLACE	NA	L	04	1900 CENTURY PL NE	ATLANTA	GA	30345	33.8488200	-84.3107710	"3,354.00"	0.00		1306	RICHARD MCCORMICK	Active	BUILDING
GA1217	ONE GEORGIA CENTER	NA	L	04	600 W PEACHTREE ST NW	ATLANTA	GA	30308	33.7708500	-84.3875810	"10,655.00"	0.00		1305	NIKEMA WILLIAMS	Active	BUILDING
GA1234	"FBI BUILDING, ATHENS, GA"	NA	L	04	290 RESEARCH DR	ATHENS	GA	30605	33.9296800	-83.3509710	"5,840.00"	0.00		1310	MIKE COLLINS	Active	BUILDING
GA1252	"SSA CHASTAIN CENTER, KENNESAW, GA"	NA	L	04	200 CHASTAIN CENTER BLVD NW	KENNESAW	GA	30144	34.0349726	-84.5653863	"24,747.00"	0.00		1311	BARRY LOUDERMILK	Active	BUILDING
GA1261	HEALTH AND HUMAN SERVICES	NA	L	04	2100 COMER AVE	COLUMBUS	GA	31904	32.4832059	-84.9791243	"2,253.00"	0.00		1302	"SANFORD D. BISHOP, JR."	Active	BUILDING
GA1325	MONTGOMERY CROSS BUILDING	NA	L	04	325 W MONTGOMERY CROSS RD	SAVANNAH	GA	31409	32.0013230	-81.1356530	"27,692.00"	0.00		1301	"EARL L. ""BUDDY"" CARTER"	Active	BUILDING
GA1379	"SSA BUILDING, MORROW, GA"	NA	L	04	6665 PARK PL	MORROW	GA	30260	33.5731410	-84.3462180	"21,000.00"	0.00		1313	DAVID SCOTT	Active	BUILDING
GA1408	LIBERTY BUILDING	NA	L	04	7001 CHATHAM CENTER DR	SAVANNAH	GA	31405	32.0720000	-81.1476610	0.00	0.00		1301	"EARL L. ""BUDDY"" CARTER"	Active	BUILDING
GA1409	ALPA BUILDING	NA	L	04	2314 SULLIVAN RD	ATLANTA	GA	30337	33.6242160	-84.4651665	"3,745.00"	0.00		1313	DAVID SCOTT	Active	BUILDING
GA2004	KOGER CTR-TULANE	NA	L	04	2888 WOODCOCK BLVD	ATLANTA	GA	30341	33.8767600	-84.2712210	"55,877.00"	0.00		1306	RICHARD MCCORMICK	Active	BUILDING
GA2005	2296 HENDERSON MILL	NA	L	04	2296 HENDERSON MILL RD NE	ATLANTA	GA	30345	33.8522850	-84.2596110	"5,674.00"	0.00		1306	RICHARD MCCORMICK	Active	BUILDING
GA2006	SECURITY LIFE PLAZA	NA	L	04	433 CHERRY ST	MACON	GA	31201	32.8355500	-83.6263610	"1,089.00"	0.00		1302	"SANFORD D. BISHOP, JR."	Active	BUILDING
GA2019	ONE ARSENAL PLACE	NA	L	04	901 FRONT STREET	COLUMBUS	GA	31901	32.4626819	-84.9948327	"14,973.00"	0.00		1302	"SANFORD D. BISHOP, JR."	Active	BUILDING
GA2031	"HERITAGE PLACE, TUCKER, GA"	NA	L	04	4500 HUGH HOWELL RD	TUCKER	GA	30084	33.8502800	-84.2041910	"5,265.00"	0.00		1304	"HENRY C. ""HANK"" JOHNSON, JR."	Active	BUILDING
GA2032	2600 CENTURY PARKWAY	NA	L	04	2600 CENTURY PKWY NE	ATLANTA	GA	30345	33.8483400	-84.3053810	"24,726.00"	0.00		1306	RICHARD MCCORMICK	Active	BUILDING
GA2042	"2400 LINCOLN LK PK II, SMYRNA, GA"	NA	L	04	2400 LAKE PARK DR SE	SMYRNA	GA	30080	33.8975300	-84.4841010	"32,083.00"	0.00		1311	BARRY LOUDERMILK	Active	BUILDING
GA2043	PAUL MARTIN BLDG	NA	L	04	396 COMMERCE BLVD	BOGART	GA	30622	33.9319329	-83.4752817	"12,000.00"	0.00		1310	MIKE COLLINS	Active	BUILDING
GA2051	AUGUSTA CORP CENTRE	NA	L	04	2743 PERIMETER PKY	AUGUSTA	GA	30909	33.4835503	-82.0868927	"1,289.00"	0.00		1312	RICK W. ALLEN	Active	BUILDING
GA2052	2635 CENTURY PARKWAY	NA	L	04	2635 CENTURY PKWY NE	ATLANTA	GA	30345	33.8488600	-84.3070610	"22,296.00"	0.00		1306	RICHARD MCCORMICK	Active	BUILDING
GA2053	TRUST CO BANK OF SAV	NA	L	04	33 BULL ST	SAVANNAH	GA	31401	32.0796000	-81.0922410	"11,134.00"	0.00		1301	"EARL L. ""BUDDY"" CARTER"	Active	BUILDING
GA2054	"GOVERNMENT BUILDING, ATLANTA, GA"	NA	L	04	1701 COLUMBIA AVE	ATLANTA	GA	30337	33.6531100	-84.4450110	"2,53,045.00"	0.00		1305	NIKEMA WILLIAMS	Active	BUILDING
GA2059	"BANK OF AMERICA PLAZA, BRUNSWICK, GA"	NA	L	04	777 GLOUCESTER ST	BRUNSWICK	GA	31520	31.1502300	-81.4931810	633.00	0.00		1301	"EARL L. ""BUDDY"" CARTER"	Active	BUILDING
GA2064	450 BLDG	NA	L	04	450 MALL BLVD	SAVANNAH	GA	31406	32.0013673	-81.1100119	"4,976.00"	0.00		1301	"EARL L. ""BUDDY"" CARTER"	Active	BUILDING
GA2073	"CORPORATE SQUARE, ATLANTA, GA"	NA	L	04	1801 CORPORATE BLVD NE	ATLANTA	GA	30329	33.8334423	-84.3335828	"1,36,638.00"	0.00		1305	NIKEMA WILLIAMS	Active	BUILDING
GA2076	LIBERTY SAVINGS BANK	NA	L	04	201 2ND ST	MACON	GA	31201	32.8391400	-83.6275410	"9,322.00"	0.00		1302	"SANFORD D. BISHOP, JR."	Active	BUILDING
GA2078	CAMP CREEK BUSI CTR	NA	L	04	3800 N CAMP CREEK PKWY SW	ATLANTA	GA	30331	33.6754203	-84.5124273	"34,146.00"	0.00		1305	NIKEMA WILLIAMS	Active	BUILDING
GA2084	WOOLWORTH BUILDING	NA	L	04	455 CHERRY ST	MACON	GA	31201	32.8353200	-83.6266110	"32,773.00"	0.00		1302	"SANFORD D. BISHOP, JR."	Active	BUILDING
GA2090	1875 CENTURY BLVD	NA	L	04	1875 CENTURY BLVD NE	ATLANTA	GA	30345	33.8460500	-84.3124510	"62,685.00"	0.00		1306	RICHARD MCCORMICK	Active	BUILDING
GA2092	AUGUSTA RIVERFRONT	NA	L	04	1 10TH ST	AUGUSTA	GA	30901	33.4793800	-81.9689110	"6,875.00"	0.00		1312	RICK W. ALLEN	Active	BUILDING
GA2099	"GOVERNMENT BUILDING, ATHENS, GA"	NA	L	04	980 COLLEGE STATION RD	ATHENS	GA	30605	33.9269354	-83.3556553	"57,760.00"	0.00		1310	MIKE COLLINS	Active	BUILDING
GA2101	433 WALNUT BUILDING	NA	L	04	433 WALNUT ST	MACON	GA	31201	32.8381200	-83.6239710	"10,260.00"	0.00		1302	"SANFORD D. BISHOP, JR."	Active	BUILDING
GA2102	"GOVERNMENT BUILDING, COLLEGE PARK, GA"	NA	L	04	1643 COLUMBIA AVENUE	COLLEGE PARK	GA	30337	33.6522470	-84.4428232	"59,668.00"	0.00		1305	NIKEMA WILLIAMS	Active	BUILDING
GA2107	KOGER CENTER	NA	L	04	2939 FLOWERS RD S	ATLANTA	GA	30341	33.8724180	-84.2695110	"33,873.00"	0.00		1306	RICHARD MCCORMICK	Active	BUILDING
GA2108	"NATIONS BANK BLDG, VALDOSTA, GA"	NA	L	04	106 S PATTERSON ST	VALDOSTA	GA	31601	30.8302000	-83.2788710	"8,669.00"	0.00		1308	AUSTIN SCOTT	Active	BUILDING
GA2115	EXECUTIVE PARK #6	NA	L	04	6 EXECUTIVE PARK DR NE	ATLANTA	GA	30329	33.8289700	-84.3368710	"25,422.00"	0.00		1305	NIKEMA WILLIAMS	Active	BUILDING
GA2122	MARQUIS II	NA	L	04	285 PEACHTREE CENTER AVE NE	ATLANTA	GA	30303	33.7619800	-84.3855810	"8,023.00"	0.00		1305	NIKEMA WILLIAMS	Active	BUILDING
GA2152	"HARRIS TOWER, ATLANTA, GA"	NA	L	04	233 PEACHTREE ST	ATLANTA	GA	30303	33.7605130	-84.3875450	"27,526.00"	0.00		1305	NIKEMA WILLIAMS	Active	BUILDING
GA2154	COLGATE BUILDING	NA	L	04	2920 BRANDYWINE RD	ATLANTA	GA	30341	33.8719320	-84.2706900	0.00	0.00	1983	1306	RICHARD MCCORMICK	Active	BUILDING
GA2155	FIVE POINTS PLAZA	NA	L	04	40 MARIETTA ST NW	ATLANTA	GA	30303	33.7550310	-84.3911640	"1,23,370.00"	0.00		1305	NIKEMA WILLIAMS	Active	BUILDING
GA2159	"SOUTH TOWER, ATLANTA, GA"	NA	L	04	225 PEACHTREE ST NE	ATLANTA	GA	30303	33.7601600	-84.3870210	"8,360.00"	0.00		1305	NIKEMA WILLIAMS	Active	BUILDING
GA2170	"56 PARK OF COMMERCE, SAVANNAH, GA"	NA	L	04	56 PARK OF COMMERCE BLVD	SAVANNAH	GA	31405	32.0687000	-81.1632410	"15,065.00"	0.00		1301	"EARL L. ""BUDDY"" CARTER"	Active	BUILDING
GA2188	CORPORATE SQUARE BUSINESS PARK	NA	L	04	8 CORPORATE BLVD NE	ATLANTA	GA	30329	33.8366790	-84.3313815	"1,51,252.00"	0.00		1305	NIKEMA WILLIAMS	Active	BUILDING
GA2198	"SOCIAL SECURITY ADMINISTRATION, WAYCROSS, GA"	NA	L	04	303 ISABELLA ST	WAYCROSS	GA	31501	31.2112690	-82.3572816	"13,952.00"	0.00		1301	"EARL L. ""BUDDY"" CARTER"	Active	BUILDING
GA2211	PARK OF COMMERCE	NA	L	04	49 PARK OF COMMERCE BLVD	SAVANNAH	GA	31405	32.0686700	-81.1641310	"5,398.00"	0.00		1301	"EARL L. ""BUDDY"" CARTER"	Active	BUILDING
GA2212	"GOVERNMENT BUILDING, DALTON, GA"	NA	L	04	920 ABUTMENT RD	DALTON	GA	30721	34.7596500	-84.9629510	"4,808.00"	0.00		1314	MARJORIE TAYLOR GREENE	Active	BUILDING
GA2213	SUNTRUST BANK WEST	NA	L	04	1246 1ST AVE	COLUMBUS	GA	31901	32.4700300	-84.9908110	"21,155.00"	0.00		1302	"SANFORD D. BISHOP, JR."	Active	BUILDING
GA2214	LANG'S MARINA EAST	NA	L	04	110 E. ST. MARYS ST.	SAINT MARYS	GA	31558	30.8643000	-81.4503091	"2,835.00"	0.00		1301	"EARL L. ""BUDDY"" CARTER"	Active	BUILDING
GA2226	"SUNTRUST BANK BUILDING, AUGUSTA, GA"	NA	L	04	801 BROAD ST	AUGUSTA	GA	30901	33.4757300	-81.9653510	"6,772.00"	0.00		1312	RICK W. ALLEN	Active	BUILDING
GA2228	COLUMBIA BUILDING	NA	L	04	2900 WOODCOCK BLVD	ATLANTA	GA	30341	33.8766900	-84.2701210	"87,193.00"	0.00		1306	RICHARD MCCORMICK	Active	BUILDING
GA2230	220 CARL VINSON PKWY BLDG.	NA	L	04	220 CARL VINSON PKWY	WARNER ROBINS	GA	31088	32.5991200	-83.6644410	"10,290.00"	0.00		1308	AUSTIN SCOTT	Active	BUILDING
GA2231	"CENTURY CENTER, ATLANTA, GA"	NA	L	04	1825 CENTURY BLVD NE	ATLANTA	GA	30345	33.8447900	-84.3129910	"1,00,800.00"	"1,00,800.00"		1306	RICHARD MCCORMICK	Active	BUILDING
GA2232	"SSA, MACON, GA"	NA	L	04	484 MULBERRY ST	MACON	GA	31201	32.8363400	-83.6261210	"15,719.00"	0.00		1302	"SANFORD D. BISHOP, JR."	Active	BUILDING
GA2241	DEPT. OF DEFENSE - ED ACTIVITY	NA	L	04	700 WESTPARK DR	PEACHTREE CITY	GA	30269	33.4028800	-84.5914610	"48,746.00"	0.00		1303	A. DREW FERGUSON IV	Active	BUILDING
GA2245	RANKIN BUILDING	NA	L	04	1004 BROADWAY	COLUMBUS	GA	31901	32.4648847	-84.9930711	"1,290.00"	0.00		1302	"SANFORD D. BISHOP, JR."	Active	BUILDING
GA2248	ONE NORTH MAIN STREET	NA	L	04	3 W MAIN ST	STATESBORO	GA	30458	32.4491500	-81.7836510	"2,317.00"	0.00		1312	RICK W. ALLEN	Active	BUILDING
GA2254	"SSA, CORDELE, GA"	NA	L	04	510 E 15TH AVE	CORDELE	GA	31015	31.9644600	-83.7758910	"8,539.00"	0.00		1302	"SANFORD D. BISHOP, JR."	Active	BUILDING
GA2267	MLK AVENUE BLDG	NA	L	04	9180 MARTIN LUTHER KING AVENUE	COVINGTON	GA	30014	33.5801546	-83.8198091	"9,604.00"	0.00		1304	"HENRY C. ""HANK"" JOHNSON, JR."	Active	BUILDING
GA2269	VALDOSTA REGIONAL AIRPORT	NA	L	04	1750 AIRPORT RD	VALDOSTA	GA	31601	30.7938029	-83.2808878	669.00	0.00		1308	AUSTIN SCOTT	Active	BUILDING
GA2270	COLUMBUS METROPOLITAN AIRPORT	NA	L	04	3250 WEST BRITT DAVID RD.	COLUMBUS	GA	31909	32.5282012	-84.9550551	"1,205.00"	0.00		1303	A. DREW FERGUSON IV	Active	BUILDING
GA2271	SHACKLEFORD RD. BLDG	NA	L	04	4365 SHACKLEFORD RD	NORCROSS	GA	30093	33.9383800	-84.1531110	"21,034.00"	0.00		1307	LUCY MCBATH	Active	BUILDING
GA2273	SAVANNAH INTERNATIONAL AIRPORT	NA	L	04	400 AIRWAYS AVE	SAVANNAH	GA	31408	32.1389900	-81.2183310	"7,767.00"	0.00		1301	"EARL L. ""BUDDY"" CARTER"	Active	BUILDING
GA2279	SOUTHWEST GA REGIONAL AIRPORT	NA	L	04	3905 NEWTON RD	ALBANY	GA	31701	31.5334200	-84.1941810	963.00	0.00		1302	"SANFORD D. BISHOP, JR."	Active	BUILDING
GA2281	"SSA BUILDING, MACON, GA"	NA	L	04	3530 RIVERSIDE DR	MACON	GA	31210	32.8966200	-83.6826710	"16,647.00"	0.00		1308	AUSTIN SCOTT	Active	BUILDING
GA2285	GOLDEN ISLES PLACE BLDG	NA	L	04	134 JUNIPER CT	BRUNSWICK	GA	31520	31.2156800	-81.4955110	"9,856.00"	0.00		1301	"EARL L. ""BUDDY"" CARTER"	Active	BUILDING
GA2286	919 HILLCREST PARKWAY BLDG	NA	L	04	919 HILLCREST PKY	DUBLIN	GA	31021	32.5475324	-82.9303734	"7,966.00"	0.00		1312	RICK W. ALLEN	Active	BUILDING
GA2287	109 CYPRESS CORNERS DRIVE BLDG	NA	L	04	109 CYPRESS CORS	MILLEDGEVILLE	GA	31061	33.1000600	-83.2486310	"8,710.00"	0.00		1310	MIKE COLLINS	Active	BUILDING
GA2289	CHAMBLEE NORTH	NA	L	04	3719 N PEACHTREE RD	ATLANTA	GA	30341	33.9007188	-84.2941386	"1,21,956.00"	0.00		1306	RICHARD MCCORMICK	Active	BUILDING
GA2290	AUGUST REGIONAL AIRPORT	NA	L	04	1501 AVIATION WAY	AUGUSTA	GA	30906	33.3700900	-81.9650210	"1,753.00"	0.00		1312	RICK W. ALLEN	Active	BUILDING
GA2292	HIGHWOOD PROPERTIES	NA	L	04	2400 CENTURY PKWY NE	ATLANTA	GA	30345	33.8469700	-84.3067010	"1,11,389.00"	0.00		1306	RICHARD MCCORMICK	Active	BUILDING
GA2297	US MARSHALL SERVICE BLDG	NA	L	04	4165 SOUTH AIRPORT ROAD	ATLANTA	GA	30336	33.7739800	-84.5241100	"17,250.00"	0.00		1305	NIKEMA WILLIAMS	Active	BUILDING
GA2301	TECHNICON	NA	L	04	440 MARTIN LUTHER KING JR BLVD	MACON	GA	31201	32.8339400	-83.6259010	"4,185.00"	0.00		1302	"SANFORD D. BISHOP, JR."	Active	BUILDING
GA2302	"GATEWAY PLAZA, MACON, GA"	NA	L	04	300 MULBERRY ST	MACON	GA	31201	32.8354176	-83.6238749	"48,370.00"	0.00		1302	"SANFORD D. BISHOP, JR."	Active	BUILDING
GA2304	2 E BRYAN	NA	L	04	2 E BRYAN ST	SAVANNAH	GA	31401	32.0803300	-81.0912010	"14,467.00"	0.00	2008	1301	"EARL L. ""BUDDY"" CARTER"	Active	BUILDING
GA2307	ACADEMY OAK BUSINESS CENTER	NA	L	04	329 OAK ST	GAINESVILLE	GA	30501	34.3002100	-83.8301810	"5,002.00"	0.00		1309	ANDREW S. CLYDE	Active	BUILDING
GA2308	MARQUIS ONE TOWER	NA	L	04	245 PEACHTREE CENTER AVE NE	ATLANTA	GA	30303	33.7611900	-84.3856010	"1,40,918.00"	0.00		1305	NIKEMA WILLIAMS	Active	BUILDING
GA2313	WEST THIRD ST BLDG	NA	L	04	104 W 3RD ST	VIDALIA	GA	30474	32.2152300	-82.4159910	"10,133.00"	0.00		1312	RICK W. ALLEN	Active	BUILDING
GA2316	FRANKLIN WAY BLDG	NA	L	04	2036 FRANKLIN WAY	MARIETTA	GA	30067	33.9328455	-84.4619000	"11,198.00"	0.00		1311	BARRY LOUDERMILK	Active	BUILDING
GA2325	PEACHTREE CORNERS II	NA	L	04	4855 PEACHTREE INDUSTRIAL BLVD	BERKELEY LAKE	GA	30092	33.9697100	-84.1922100	"6,124.00"	0.00		1307	LUCY MCBATH	Active	BUILDING
GA2326	OAK BUSINESS PRK BLDG	NA	L	04	139 SOUTHERN BLVD	SAVANNAH	GA	31405	32.0625810	-81.1531440	"16,211.00"	0.00		1301	"EARL L. ""BUDDY"" CARTER"	Active	BUILDING
GA2327	TRADEPORT II	NA	L	04	4341 INTERNATIONAL PKWY	ATLANTA	GA	30354	33.6357855	-84.3962778	"6,882.00"	0.00		1305	NIKEMA WILLIAMS	Active	BUILDING
GA2330	3149 PERIMETER PARK BLDG	NA	L	04	3149 PERIMETER PARK LN	VALDOSTA	GA	31602	30.8815920	-83.2756590	"9,550.00"	0.00		1308	AUSTIN SCOTT	Active	BUILDING
GA2332	"FORREST HILL BLDG, MACON, GA"	NA	L	04	1645 FOREST HILL RD	MACON	GA	31210	32.9002470	-83.7034290	"13,011.00"	0.00		1308	AUSTIN SCOTT	Active	BUILDING
GA2333	FEDERAL BUILDING ANNEX	NA	L	04	600 JAMES BROWN BLVD	AUGUSTA	GA	30901	33.4718035	-81.9695872	"30,632.00"	0.00		1312	RICK W. ALLEN	Active	BUILDING
GA2335	HARTSFIELD-JACKSON AIRPORT	NA	L	04	6000 N TERMINAL PKY	ATLANTA	GA	30320	33.6416726	-84.4466717	"31,951.00"	0.00	2008	1305	NIKEMA WILLIAMS	Active	BUILDING
GA2338	THOMPSON BRIDGE RD BLDG	NA	L	04	2565 THOMPSON BRIDGE RD	GAINESVILLE	GA	30501	34.3390300	-83.8486410	"17,844.00"	0.00		1309	ANDREW S. CLYDE	Active	BUILDING
GA2339	SOUTH WOODS BUSINIESS CENTER	NA	L	04	73 SOUTHWOODS PKWY	ATLANTA	GA	30354	33.6440700	-84.3887800	"26,454.00"	0.00		1305	NIKEMA WILLIAMS	Active	BUILDING
GA2341	1338 BROADWAY BLDG	NA	L	04	1338 BROADWAY	COLUMBUS	GA	31901	32.4719800	-84.9928010	"1,632.00"	0.00		1302	"SANFORD D. BISHOP, JR."	Active	BUILDING
GA2342	732 WEST 2ND ST BLDG	NA	L	04	732 2ND ST W	TIFTON	GA	31794	31.4572800	-83.5229710	"6,998.00"	0.00		1308	AUSTIN SCOTT	Active	BUILDING
GA2345	GLYNN COUNTY TERMINAL BLDG	NA	L	04	295 AVIATION PKWY	BRUNSWICK	GA	31525	31.2547876	-81.4668042	"1,195.00"	0.00		1301	"EARL L. ""BUDDY"" CARTER"	Active	BUILDING
GA2346	2999 PACIFIC DR BLDG	NA	L	04	2999 PACIFIC DR	NORCROSS	GA	30071	33.9390400	-84.2333310	"15,120.00"	0.00		1307	LUCY MCBATH	Active	BUILDING
GA2347	MCCOLLUM HANGAR	NA	L	04	1723 MCCOLLUM PKWY NW	KENNESAW	GA	30144	34.0146360	-84.6064485	"10,500.00"	0.00		1311	BARRY LOUDERMILK	Active	BUILDING
GA2348	1699 PHOENIX PKWY BLDG	NA	L	04	1699 PHOENIX PKWY	COLLEGE PARK	GA	30349	33.6115700	-84.4456910	"29,876.00"	0.00	2006	1305	NIKEMA WILLIAMS	Active	BUILDING
GA2349	115 ROBERT DANIEL BLDG	NA	L	04	115 ROBERT C DANIEL JR PKWY	AUGUSTA	GA	30909	33.4940040	-82.0768140	"17,388.00"	0.00		1312	RICK W. ALLEN	Active	BUILDING
GA2352	NORTHLAKE OFFICE PARK	NA	L	04	2150 PARKLAKE DR NE	ATLANTA	GA	30345	33.8483800	-84.2500110	"78,194.00"	0.00		1306	RICHARD MCCORMICK	Active	BUILDING
GA2353	RIVERSIDE PKWY BLDG	NA	L	04	480 RIVERSIDE PKWY NE	ROME	GA	30161	34.2754600	-85.1693110	"14,500.00"	0.00		1314	MARJORIE TAYLOR GREENE	Active	BUILDING
GA2354	NORTH LAKE BLDG	NA	L	04	7263 N LAKE DR	COLUMBUS	GA	31909	32.5497300	-84.9520210	"15,284.00"	0.00		1303	A. DREW FERGUSON IV	Active	BUILDING
GA2357	ALBANY MAIN OFFICE	NA	L	04	410 W BROAD AVE	ALBANY	GA	31701	31.5767473	-84.1576280	"4,673.00"	0.00		1302	"SANFORD D. BISHOP, JR."	Active	BUILDING
GA2359	TERRY GRAHAM FLDG	NA	L	04	155 BIG A RD	TOCCOA	GA	30577	34.5794824	-83.3161883	"7,072.00"	0.00		1309	ANDREW S. CLYDE	Active	BUILDING
GA2361	SOUTHERN OAKS BUSINESS CENTER	NA	L	04	8 SOUTHERN OAKS CT	SAVANNAH	GA	31405	32.0613840	-81.1583775	"34,195.00"	0.00	2008	1301	"EARL L. ""BUDDY"" CARTER"	Active	BUILDING
GA2363	230 PEACHTREE BLDG	NA	L	04	230 PEACHTREE ST SW	ATLANTA	GA	30303	33.7483008	-84.3950159	"58,077.00"	0.00		1305	NIKEMA WILLIAMS	Active	BUILDING
GA2367	DHS/JUSTICE BUILDING	NA	L	04	180 SPRING ST SW	ATLANTA	GA	30303	33.7498808	-84.3974652	"90,688.00"	0.00		1305	NIKEMA WILLIAMS	Active	BUILDING
GA2371	SSA GRIFFIN	NA	L	04	"1500 BLOCK, FLYNT STREET"	GRIFFIN	GA	30223	33.2511200	-84.2897600	"8,026.00"	0.00	2008	1303	A. DREW FERGUSON IV	Active	BUILDING
GA2372	GWINNETT COMMERCE CENTER	NA	L	04	3700 CRESTWOOD PKWY NW	DULUTH	GA	30096	33.9463477	-84.1299028	"8,574.00"	0.00	2007	1307	LUCY MCBATH	Active	BUILDING
GA2373	POINT NORTH PLACE	NA	L	04	301 POINT NORTH PL	DALTON	GA	30720	34.7936800	-84.9734010	"9,235.00"	0.00	2009	1314	MARJORIE TAYLOR GREENE	Active	BUILDING
GA2379	CAMP CREEK BUSINESS PARK	NA	L	04	1100 CENTRE PARKWAY	EAST POINT	GA	30331	33.6551900	-84.5129600	"46,924.00"	0.00	1985	1313	DAVID SCOTT	Active	BUILDING
GA2380	500 JAMES BROWN BOULEVARD	NA	L	04	500 JAMES BROWN BLVD	AUGUSTA	GA	30901	33.4724900	-81.9690410	"3,198.00"	0.00	1962	1312	RICK W. ALLEN	Active	BUILDING
GA2381	705 COLLEGE DRIVE	NA	L	04	705 COLLEGE DR	DALTON	GA	30720	34.7691900	-85.0023910	"9,437.00"	0.00	1986	1314	MARJORIE TAYLOR GREENE	Active	BUILDING
GA2384	3161 PERIMETER PARK LANE	NA	L	04	3161 PERIMETER PARK LN	VALDOSTA	GA	31602	30.8817300	-83.2765610	"5,781.00"	0.00	1985	1308	AUSTIN SCOTT	Active	BUILDING
GA2385	PEACHTREE 25TH	NA	L	04	1718 PEACHTREE ST	ATLANTA	GA	30309	33.8017109	-84.3923891	"9,013.00"	0.00		1305	NIKEMA WILLIAMS	Active	BUILDING
GA2387	THE PRINCE BUILDING	NA	L	04	1650 PRINCE AVE	ATHENS	GA	30606	33.9669400	-83.4053610	"13,392.00"	0.00	1990	1310	MIKE COLLINS	Active	BUILDING
GA2389	THOMASVILLE SSA/ODAR BUILDING	NA	L	04	1916 SMITH AVE	THOMASVILLE	GA	31792	30.8351437	-83.9498386	"11,150.00"	0.00	2008	1308	AUSTIN SCOTT	Active	BUILDING
GA2400	"THE MERIDIAN, ATLANTA, GA"	NA	L	04	1995 N PARK PL SE	ATLANTA	GA	30339	33.9039600	-84.4797510	"23,614.00"	0.00	2009	1311	BARRY LOUDERMILK	Active	BUILDING
GA2401	1899 POWERS FERRY ROAD	NA	L	04	1899 POWERS FERRY RD SE	ATLANTA	GA	30339	33.9072013	-84.4646158	"12,658.00"	0.00	2009	1306	RICHARD MCCORMICK	Active	BUILDING
